arrogant	arrogant	AD	negative	-/-0.4659/-	L
aschfahl	aschfahl	AD	negative	-/-/-	D
asozial	asozial	AD	negative	0/1/0	D
attackieren	attackieren	VV	negative	-/-0.0048/-	L
aufbauschen	aufbauschen	VV	negative	0/0.5/0.5	D
aufblasen	aufblasen	VV	negative	-/-0.0048/-	L
aufblähen	aufblähen	VV	negative	-/-0.0048/-	L
aufbrauchen	aufbrauchen	VV	negative	1/0/0	D
aufbrausend	aufbrausend	AD	negative	-/-/-	D
aufbringen	aufbringen	VV	negative	-/-0.0048/-	L
aufdecken	aufdecken	VV	negative	-/-/-	D
aufdringlich	aufdringlich	AD	negative	1/0/0	D
aufdrängen	aufdrängen	VV	negative	-/-/-	D
aufeinanderprallen	aufeinanderprallen	VV	negative	-/-/-	D
auferlegen	auferlegen	VV	negative	-/-/-	D
auffahrend	auffahrend	AD	negative	-/-/-	D
auffallen	auffallen	VV	negative	-/-0.3386/-	L
auffallend	auffallend	AD	negative	0.5/0/0.5	D
auffällig	auffällig	AD	negative	0/0.333333/0.666667	D
aufgeben	aufgeben	VV	negative	-/-0.2098/-	L
aufgebracht	aufgebracht	AD	negative	-/-0.0048/-	L
aufgedunsen	aufgedunsen	AD	negative	-/-/-	D
aufgeregt	aufgeregt	AD	negative	-/-0.0048/-	L
aufhaben	aufhaben	VV	negative	-/-/-	D
aufhalten	aufhalten	VV	negative	0/0.666667/0.333333	D
aufheben	aufheben	VV	negative	0.1/0.6/0.3	D
aufhören	aufhören	VV	negative	-/-0.0142/-	L
auflösen	auflösen	VV	negative	-/-0.0412/-	L
auflösend	auflösend	AD	negative	-/-/-	D
aufmauern	aufmauern	VV	negative	-/-/-	D
aufmüpfig	aufmüpfig	AD	negative	-/-/-	D
aufpumpen	aufpumpen	VV	negative	0.285714/0.571429/0.142857	D
aufregen	aufregen	VV	negative	-/-0.0048/-	L
aufreibend	aufreibend	VV	negative	-/-0.0048/-	L
aufreißen	aufreißen	NN	negative	0/0/1	D
aufrühren	aufrühren	VV	negative	-/-0.0256/-	L
aufrührerisch	aufrührerisch	AD	negative	-/-/-	D
aufschieben	aufschieben	VV	negative	0/0.5/0.5	D
aufschlagen	aufschlagen	VV	negative	-/-0.04/-	L
aufschlitzen	aufschlitzen	VV	negative	-/-/-	D
aufschrecken	aufschrecken	VV	negative	-/-/-	D
aufschreckend	aufschreckend	AD	negative	-/-/-	D
aufschreien	aufschreien	VV	negative	-/-0.043/-	L
aufspielen	aufspielen	VV	negative	0.307692/0.461538/0.230769	D
aufspritzen	aufspritzen	VV	negative	-/-/-	D
aufständisch	aufständisch	AD	negative	-/-/-	D
aufsässig	aufsässig	AD	negative	-/-/-	D
aufteilen	aufteilen	VV	negative	-/-/-	D
aufwieglerisch	aufwieglerisch	AD	negative	-/-/-	D
aufwühlen	aufwühlen	VV	negative	-/-0.0398/-	L
aufwühlend	aufwühlend	AD	negative	-/-/-	D
aufziehend	aufziehend	AD	negative	-/-/-	D
aufzwingen	aufzwingen	VV	negative	-/-/-	D
aus	aus	PT	negative	0.302227/0.486744/0.211029	D
ausarten	ausarten	VV	negative	0/0/1	D
ausbessern	ausbessern	VV	negative	0.5/0/0.5	D
ausbeuten	ausbeuten	VV	negative	-/-0.3215/-	L
ausbleichen	ausbleichen	VV	negative	-/-/-	D
ausbohren	ausbohren	VV	negative	-/-/-	D
ausbrechen	ausbrechen	VV	negative	-/-0.1819/-	L
ausbremsen	ausbremsen	VV	negative	0/1/0	D
ausbringen	ausbringen	VV	negative	-/-/-	D
ausdruckslos	ausdruckslos	AD	negative	0/1/0	D
ausdrücklich	ausdrücklich	AD	negative	0.111111/0.333333/0.555556	D
auseinander	auseinander	AD	negative	0.133333/0.666667/0.2	D
auseinanderfallen	auseinanderfallen	VV	negative	-/-0.0048/-	L
auseinandergehend	auseinandergehend	AD	negative	-/-/-	D
auseinanderlaufend	auseinanderlaufend	AD	negative	-/-/-	D
auseinanderreißen	auseinanderreißen	VV	negative	-/-/-	D
auseinandersetzen	auseinandersetzen	VV	negative	-/-0.0584/-	L
auseinandersprengen	auseinandersprengen	VV	negative	-/-/-	D
auseinanderwickeln	auseinanderwickeln	VV	negative	-/-/-	D
ausfallen	ausfallen	VV	negative	-/-0.3481/-	L
ausfallend	ausfallend	AD	negative	-/-/-	D
ausfransen	ausfransen	VV	negative	1/0/0	D
ausfällig	ausfällig	AD	negative	-/-/-	D
ausgeballt	ausgeballt	VV	negative	-/-/-	D
ausgefallen	ausgefallen	AD	negative	0.4/0.4/0.2	D
ausgehungert	ausgehungert	AD	negative	-/-0.0048/-	L
ausgemustert	ausgemustert	NN	negative	0/0/1	D
ausgestorben	ausgestorben	AD	negative	-/-0.0389/-	L
ausgestoßen	ausgestoßen	NN	negative	-/-/-	D
ausgleiten	ausgleiten	VV	negative	-/-0.0048/-	L
ausgrenzen	ausgrenzen	VV	negative	-/-0.0048/-	L
aushalten	aushalten	VV	negative	0.222222/0.444444/0.333333	D
aushungern	aushungern	VV	negative	-/-/-	D
ausklügeln	ausklügeln	VV	negative	-/-/-	D
auskochen	auskochen	VV	negative	1/0/0	D
auskugeln	auskugeln	VV	negative	-/-/-	D
auslassen	auslassen	VV	negative	1/0/0	D
auslasten	auslasten	VV	negative	0/0/1	D
auslaufen	auslaufen	VV	negative	0.5/0.5/0	D
auslöschen	auslöschen	VV	negative	-/-/-	D
ausmachen	ausmachen	VV	negative	0.333333/0.416667/0.25	D
ausmergeln	ausmergeln	VV	negative	-/-/-	D
ausmerzen	ausmerzen	VV	negative	-/-/-	D
ausmittig	ausmittig	AD	negative	-/-/-	D
ausnahmslos	ausnahmslos	AD	negative	0.333333/0.666667/0	D
ausnützen	ausnützen	VV	negative	-/-/-	D
ausplappern	ausplappern	VV	negative	-/-/-	D
ausradieren	ausradieren	VV	negative	-/-0.0048/-	L
ausreden	ausreden	VV	negative	0/1/0	D
ausrenken	ausrenken	VV	negative	-/-/-	D
ausrotten	ausrotten	VV	negative	-/-0.0048/-	L
ausschalen	ausschalen	VV	negative	0.5/0/0.5	D
ausschalten	ausschalten	VV	negative	-/-0.0048/-	L
ausscheiden	ausscheiden	VV	negative	1/0/0	D
ausschießen	ausschießen	VV	negative	-/-/-	D
ausschimpfen	ausschimpfen	VV	negative	-/-/-	D
ausschlachten	ausschlachten	VV	negative	0/1/0	D
ausschließen	ausschließen	VV	negative	-/-0.4935/-	L
ausschließend	ausschließend	AD	negative	-/-/-	D
ausschwatzen	ausschwatzen	VV	negative	-/-/-	D
ausschweifend	ausschweifend	AD	negative	-/-/-	D
aussetzen	aussetzen	VV	negative	-/-0.3413/-	L
aussetzend	aussetzend	AD	negative	-/-/-	D
aussichtslos	aussichtslos	AD	negative	-/-0.183/-	L
aussparen	aussparen	VV	negative	-/-/-	D
ausstellen	ausstellen	VV	negative	0/0.333333/0.666667	D
aussterben	aussterben	VV	negative	-/-0.0048/-	L
ausstoßen	ausstoßen	VV	negative	-/-/-	D
ausstreichen	ausstreichen	VV	negative	-/-/-	D
ausströmen	ausströmen	VV	negative	-/-/-	D
ausständig	ausständig	AD	negative	-/-/-	D
austauschbar	austauschbar	AD	negative	0.2/0.5/0.3	D
austreiben	austreiben	VV	negative	-/-/-	D
austrocknen	austrocknen	VV	negative	-/-/-	D
auswachsen	auswachsen	VV	negative	0/1/0	D
ausweglos	ausweglos	AD	negative	-/-/-	D
auswegslos	auswegslos	AD	negative	-/-/-	D
ausweichen	ausweichen	VV	negative	0.333333/0.666667/0	D
ausweichend	ausweichend	VV	negative	-/-/-	D
ausweiden	ausweiden	VV	negative	-/-/-	D
ausweisen	ausweisen	VV	negative	0/0.5/0.5	D
autokratisch	autokratisch	AD	negative	-/-/-	D
autoritär	autoritär	AD	negative	-/-/-	D
außenstehend	außenstehend	AD	negative	-/-/-	D
außerehelich	außerehelich	AD	negative	-/-/-	D
außermittig	außermittig	AD	negative	-/-/-	D
außerstand	außerstand	AD	negative	-/-/-	D
baff	baff	VV	negative	0/1/0	D
bagatellisieren	bagatellisieren	VV	negative	-/-/-	D
banal	banal	AD	negative	-/-0.3166/-	L
banalisieren	banalisieren	AD	negative	-/-/-	D
bang	bang	VV	negative	-/-/-	D
bankrott	bankrott	AD	negative	-/-/-	D
bar	bar	AD	negative	0.285714/0.571429/0.142857	D
barbarisch	barbarisch	AD	negative	-/-0.3176/-	L
barsch	barsch	AD	negative	-/-/-	D
barst/borst	barst/borst	AD	negative	-/-/-	D
baufällig	baufällig	AD	negative	-/-/-	D
baumeln	baumeln	VV	negative	-/-/-	D
bauschen	bauschen	VV	negative	-/-/-	D
bauschig	bauschig	AD	negative	-/-/-	D
beanstandet	beanstandet	AD	negative	-/-0.333/-	L
bearbeiten	bearbeiten	VV	negative	0.5/0.25/0.25	D
bedauerlich	bedauerlich	AD	negative	-/-0.0551/-	L
bedauerlicherweise	bedauerlicherweise	VV	negative	0.25/0.75/0	D
bedauern	bedauern	VV	negative	-/-0.0574/-	L
bedauernd	bedauernd	AD	negative	-/-/-	D
bedauernswert	bedauernswert	AD	negative	-/-0.0048/-	L
bedeckt	bedeckt	AD	negative	-/-/-	D
bedenklich	bedenklich	AD	negative	-/-0.7701/-	L
bedeppert	bedeppert	AD	negative	-/-0.0048/-	L
bedeutungslos	bedeutungslos	AD	negative	-/-0.6046/-	L
bedingt	bedingt	AD	negative	0.162162/0.459459/0.378378	D
bedrohen	bedrohen	VV	negative	-/-0.3408/-	L
bedrohlich	bedrohlich	AD	negative	-/-0.4726/-	L
bedrängen	bedrängen	VV	negative	-/-0.0048/-	L
bedrücken	bedrücken	VV	negative	-/-0.3123/-	L
bedrückend	bedrückend	AD	negative	1/0/0	D
bedrückt	bedrückt	VV	negative	-/-0.0494/-	L
bedürftig	bedürftig	AD	negative	-/-0.0048/-	L
beeinflussen	beeinflussen	VV	negative	0/0.75/0.25	D
beeinflußbar	beeinflußbar	AD	negative	-/-/-	D
beeinflußt	beeinflußt	VV	negative	-/-/-	D
beeinträchtigen	beeinträchtigen	AD	negative	-/-0.4979/-	L
beenden	beenden	VV	negative	-/-0.0603/-	L
beengen	beengen	VV	negative	1/0/0	D
befallen	befallen	VV	negative	-/-0.334/-	L
befangen	befangen	AD	negative	-/-0.3253/-	L
befassen	befassen	VV	negative	0/0.5/0.5	D
befehlshaberisch	befehlshaberisch	VV	negative	-/-/-	D
beflecken	beflecken	VV	negative	-/-/-	D
befremdend	befremdend	AD	negative	-/-/-	D
befremdet	befremdet	AD	negative	-/-/-	D
befremdlich	befremdlich	AD	negative	-/-0.0048/-	L
befristet	befristet	AD	negative	-/-/-	D
befürchten	befürchten	VV	negative	-/-0.3602/-	L
begreiflich	begreiflich	AD	negative	-/-/-	D
begrenzen	begrenzen	VV	negative	-/-0.0048/-	L
begrenzt	begrenzt	AD	negative	-/-0.0048/-	L
begriffsstutzig	begriffsstutzig	AD	negative	-/-0.0048/-	L
begriffsstützig	begriffsstützig	VV	negative	-/-/-	D
behaftet	behaftet	AD	negative	-/-/-	D
behalten	behalten	VV	negative	0.0789474/0.552632/0.368421	D
beharrlich	beharrlich	AD	negative	-/-/-	D
beherrschen	beherrschen	VV	negative	0.333333/0.333333/0.333333	D
behexen	behexen	VV	negative	-/-/-	D
behindern	behindern	VV	negative	-/-0.7748/-	L
behindert	behindert	AD	negative	-/-/-	D
behämmert	behämmert	AD	negative	-/-0.0376/-	L
beichten	beichten	VV	negative	-/-/-	D
beirren	beirren	VV	negative	-/-/-	D
beispiellos	beispiellos	AD	negative	-/-/-	D
beißen	beißen	VV	negative	0/0.5/0.5	D
beißend	beißend	VV	negative	0/1/0	D
beklagen	beklagen	VV	negative	-/-0.4967/-	L
beklagenswert	beklagenswert	AD	negative	-/-0.0048/-	L
beklemmend	beklemmend	AD	negative	-/-/-	D
bekloppt	bekloppt	AD	negative	-/-0.0048/-	L
beknackt	beknackt	AD	negative	-/-0.0358/-	L
bekümmern	bekümmern	VV	negative	-/-/-	D
bekümmert	bekümmert	VV	negative	-/-0.4503/-	L
belagern	belagern	VV	negative	-/-/-	D
belangen	belangen	VV	negative	-/-/-	D
belanglos	belanglos	AD	negative	-/-0.3306/-	L
belasten	belasten	VV	negative	-/-0.5078/-	L
belastend	belastend	AD	negative	-/-/-	D
belehren	belehren	VV	negative	0.166667/0.666667/0.166667	D
belehrend	belehrend	AD	negative	-/-/-	D
beleibt	beleibt	AD	negative	0/1/0	D
beleidigen	beleidigen	VV	negative	-/-0.6076/-	L
beleidigend	beleidigend	AD	negative	-/-0.4636/-	L
beleidigt	beleidigt	VV	negative	-/-0.4848/-	L
belichten	belichten	VV	negative	-/-/-	D
beliebig	beliebig	AD	negative	0.1875/0.4375/0.375	D
belästigen	belästigen	VV	negative	-/-0.0048/-	L
bemitleiden	bemitleiden	VV	negative	-/-/-	D
bemitleidenswert	bemitleidenswert	AD	negative	-/-/-	D
benachteiligen	benachteiligen	VV	negative	-/-/-	D
benachteiligend	benachteiligend	AD	negative	-/-/-	D
benebeln	benebeln	VV	negative	-/-/-	D
beneiden	beneiden	VV	negative	0/0/1	D
benommen	benommen	AD	negative	-/-/-	D
berauben	berauben	VV	negative	-/-0.0048/-	L
berauschen	berauschen	VV	negative	-/-/-	D
berauscht	berauscht	VV	negative	-/-/-	D
bereifen	bereifen	VV	negative	-/-/-	D
bereinigen	bereinigen	VV	negative	-/-/-	D
bergab	bergab	AD	negative	-/-0.0048/-	L
bersten	bersten	VV	negative	1/0/0	D
berüchtigt	berüchtigt	AD	negative	-/-/-	D
bescheißen	bescheißen	NN	negative	-/-/-	D
bescheuert	bescheuert	AD	negative	-/-0.0048/-	L
beschimpfen	beschimpfen	VV	negative	-/-/-	D
beschirmen	beschirmen	VV	negative	-/-/-	D
beschissen	beschissen	AD	negative	-/-0.2947/-	L
beschmutzen	beschmutzen	VV	negative	-/-/-	D
beschneiden	beschneiden	VV	negative	-/-0.3293/-	L
beschruppt	beschruppt	AD	negative	-/-0.0048/-	L
beschränken	beschränken	VV	negative	-/-0.0048/-	L
beschränkend	beschränkend	AD	negative	-/-/-	D
beschränkt	beschränkt	AD	negative	-/-0.0048/-	L
beschuldigen	beschuldigen	VV	negative	-/-0.3264/-	L
beschwatzen	beschwatzen	VV	negative	-/-/-	D
beschweren	beschweren	VV	negative	-/-0.0413/-	L
beschwerlich	beschwerlich	AD	negative	-/-0.0491/-	L
beschwert	beschwert	AD	negative	-/-/-	D
beschwindeln	beschwindeln	VV	negative	-/-/-	D
beschädigen	beschädigen	VV	negative	-/-0.335/-	L
beschäftigen	beschäftigen	VV	negative	0.416667/0.333333/0.25	D
beschäftigungslos	beschäftigungslos	AD	negative	-/-0.0048/-	L
beschämen	beschämen	VV	negative	-/-0.0048/-	L
beschämend	beschämend	AD	negative	-/-/-	D
beschämt	beschämt	VV	negative	-/-/-	D
beseitigen	beseitigen	VV	negative	-/-0.0048/-	L
besetzt	besetzt	AD	negative	-/-/-	D
besinnungslos	besinnungslos	AD	negative	-/-/-	D
besoffen	besoffen	AD	negative	-/-/-	D
besorgniserregend	besorgniserregend	AD	negative	-/-0.3281/-	L
besorgt	besorgt	AD	negative	-/-0.0482/-	L
bestechen	bestechen	VV	negative	-/-0.0048/-	L
bestechlich	bestechlich	AD	negative	-/-/-	D
bestenfalls	bestenfalls	AD	negative	0/0.5/0.5	D
besteuern	besteuern	VV	negative	-/-0.0048/-	L
bestialisch	bestialisch	AD	negative	-/-/-	D
bestimmend	bestimmend	AD	negative	-/-/-	D
bestrafen	bestrafen	VV	negative	-/-0.4811/-	L
bestreitbar	bestreitbar	AD	negative	-/-/-	D
bestreiten	bestreiten	VV	negative	-/-/-	D
bestricken	bestricken	VV	negative	-/-/-	D
bestrickt	bestrickt	VV	negative	-/-/-	D
bestürzend	bestürzend	AD	negative	-/-/-	D
bestürzt	bestürzt	VV	negative	-/-0.0048/-	L
besudeln	besudeln	VV	negative	-/-/-	D
betont	betont	AD	negative	0/0/1	D
betrauern	betrauern	VV	negative	-/-/-	D
betrauert	betrauert	VV	negative	-/-/-	D
betroffen	betroffen	AD	negative	-/-/-	D
betrunken	betrunken	AD	negative	-/-0.172/-	L
betrüben	betrüben	AD	negative	-/-/-	D
betrübend	betrübend	AD	negative	-/-/-	D
betrüblich	betrüblich	AD	negative	-/-/-	D
betrübt	betrübt	AD	negative	-/-/-	D
betrügen	betrügen	VV	negative	-/-0.743/-	L
betrügerisch	betrügerisch	AD	negative	-/-0.3163/-	L
bettelarm	bettelarm	AD	negative	-/-/-	D
betteln	betteln	VV	negative	-/-/-	D
bettlerhaft	bettlerhaft	VV	negative	-/-/-	D
betäuben	betäuben	VV	negative	-/-0.0048/-	L
betäubend	betäubend	AD	negative	-/-/-	D
beunruhigen	beunruhigen	VV	negative	-/-0.3221/-	L
beunruhigend	beunruhigend	AD	negative	-/-0.3264/-	L
beunruhigt	beunruhigt	VV	negative	-/-0.4795/-	L
bevormunden	bevormunden	VV	negative	-/-0.0048/-	L
bevorstehen	bevorstehen	VV	negative	-/-/-	D
bevorstehend	bevorstehend	AD	negative	-/-/-	D
bewaffnen	bewaffnen	VV	negative	-/-/-	D
bewegungslos	bewegungslos	AD	negative	-/-0.0048/-	L
bewehren	bewehren	VV	negative	-/-/-	D
beweisend	beweisend	AD	negative	-/-/-	D
bewilligen	bewilligen	VV	negative	-/-/-	D
bewundernd	bewundernd	VV	negative	-/-/-	D
bewußtlos	bewußtlos	AD	negative	-/-/-	D
beziehen	beziehen	VV	negative	0/0.6/0.4	D
bezweifeln	bezweifeln	VV	negative	0/1/0	D
bezwingen	bezwingen	VV	negative	-/-/-	D
beängstigend	beängstigend	AD	negative	-/-0.0367/-	L
bieder	bieder	AD	negative	0/1/0	D
biegen	biegen	VV	negative	0.2/0.6/0.2	D
biegeschlaff	biegeschlaff	AD	negative	-/-/-	D
biegesteif	biegesteif	VV	negative	-/-/-	D
billig	billig	AD	negative	-/-0.2842/-	L
bissig	bissig	AD	negative	0/0/1	D
bitter	bitter	AD	negative	-/-0.3394/-	L
bitterkalt	bitterkalt	AD	negative	-/-/-	D
bitterlich	bitterlich	AD	negative	0/1/0	D
bizarr	bizarr	AD	negative	-/-0.0486/-	L
blad	blad	AD	negative	-/-/-	D
blamabel	blamabel	AD	negative	0/1/0	D
blamieren	blamieren	VV	negative	0/1/0	D
blank	blank	AD	negative	0/1/0	D
blasiert	blasiert	AD	negative	-/-/-	D
blasig	blasig	AD	negative	0/1/0	D
blasphemisch	blasphemisch	AD	negative	-/-/-	D
blau	blau	AD	negative	0.382353/0.470588/0.147059	D
blauäugig	blauäugig	AD	negative	-/-0.0445/-	L
blaß	blaß	AD	negative	0.375/0.5/0.125	D
bleich	bleich	AD	negative	-/-/-	D
blind	blind	AD	negative	-/-0.1978/-	L
blockieren	blockieren	VV	negative	-/-0.3459/-	L
bloß	bloß	AD	negative	0/0.846154/0.153846	D
blutarm	blutarm	AD	negative	-/-/-	D
blutdürstig	blutdürstig	AD	negative	-/-/-	D
blutig	blutig	AD	negative	-/-0.0491/-	L
blutrünstig	blutrünstig	AD	negative	-/-/-	D
blättchenförmig	blättchenförmig	AD	negative	-/-/-	D
blöd	blöd	AD	negative	-/-0.1593/-	L
blöde	blöde	AD	negative	-/-0.3145/-	L
blödsinnig	blödsinnig	AD	negative	-/-/-	D
blümerant	blümerant	AD	negative	-/-/-	D
bockig	bockig	AD	negative	-/-/-	D
bodenlos	bodenlos	AD	negative	-/-/-	D
bogenförmig	bogenförmig	AD	negative	-/-/-	D
bombardieren	bombardieren	VV	negative	-/-0.0048/-	L
borniert	borniert	AD	negative	-/-0.0048/-	L
boshaft	boshaft	AD	negative	-/-0.3187/-	L
boykottieren	boykottieren	VV	negative	0/1/0	D
brach	brach	AD	negative	-/-/-	D
brachial	brachial	PT	negative	0/1/0	D
brandmarken	brandmarken	VV	negative	-/-/-	D
brandschatzen	brandschatzen	AD	negative	-/-/-	D
brauchen	brauchen	VV	negative	0.35865/0.362869/0.278481	D
brechen	brechen	VV	negative	-/-0.7991/-	L
breitspurig	breitspurig	AD	negative	-/-/-	D
brennen	brennen	VV	negative	-/-0.0048/-	L
brenzlig	brenzlig	AD	negative	-/-/-	D
brisant	brisant	AD	negative	-/-0.0048/-	L
brodeln	brodeln	VV	negative	-/-/-	D
bruchsicher	bruchsicher	AD	negative	-/-/-	D
bruchstückhaft	bruchstückhaft	AD	negative	-/-/-	D
brummen	brummen	VV	negative	0.117647/0.470588/0.411765	D
brummig	brummig	AD	negative	-/-/-	D
brutal	brutal	AD	negative	-/-0.0048/-	L
brutalisieren	brutalisieren	VV	negative	-/-/-	D
bröckelig	bröckelig	AD	negative	-/-/-	D
bröckeln	bröckeln	VV	negative	-/-/-	D
brüchig	brüchig	AD	negative	-/-0.3331/-	L
brüllen	brüllen	VV	negative	0.5/0.5/0	D
brüllend	brüllend	AD	negative	-/-/-	D
brüsk	brüsk	AD	negative	-/-/-	D
bucklig	bucklig	AD	negative	-/-/-	D
bummeln	bummeln	VV	negative	-/-/-	D
burlesk	burlesk	NN	negative	-/-/-	D
byzantinisch	byzantinisch	AD	negative	-/-/-	D
bändigen	bändigen	VV	negative	-/-/-	D
bärenhaft	bärenhaft	AD	negative	-/-/-	D
bärig	bärig	AD	negative	-/-/-	D
bärisch	bärisch	AD	negative	-/-/-	D
böig	böig	AD	negative	-/-/-	D
bös	bös	AD	negative	0.333333/0.333333/0.333333	D
bösartig	bösartig	AD	negative	-/-0.4715/-	L
bösartigerweise	bösartigerweise	AD	negative	-/-/-	D
böse	böse	AD	negative	-/-0.4183/-	L
böswillig	böswillig	AD	negative	-/-/-	D
büffeln	büffeln	VV	negative	1/0/0	D
chancenlos	chancenlos	AD	negative	-/-/-	D
changeant	changeant	AD	negative	-/-/-	D
changierend	changierend	AD	negative	-/-/-	D
chaotisch	chaotisch	AD	negative	-/-0.0426/-	L
charakterlos	charakterlos	AD	negative	-/-/-	D
charakterschwach	charakterschwach	AD	negative	-/-0.0048/-	L
chargieren	chargieren	VV	negative	-/-/-	D
chargierte	chargierte	VV	negative	-/-/-	D
chronisch	chronisch	AD	negative	-/-/-	D
dagegen	dagegen	PT	negative	0.243243/0.459459/0.297297	D
daherschwätzen	daherschwätzen	VV	negative	-/-/-	D
dahindümpeln	dahindümpeln	VV	negative	-/-/-	D
dahineilend	dahineilend	AD	negative	-/-/-	D
dahinscheiden	dahinscheiden	VV	negative	-/-/-	D
dahinschwimmend	dahinschwimmend	AD	negative	-/-/-	D
dahinschwinden	dahinschwinden	VV	negative	-/-0.0048/-	L
dazwischenrufen	dazwischenrufen	VV	negative	-/-/-	D
deaktiviert	deaktiviert	AD	negative	1/0/0	D
debil	debil	AD	negative	-/-0.306/-	L
defekt	defekt	AD	negative	-/-0.346/-	L
defensiv	defensiv	AD	negative	-/-/-	D
defizitär	defizitär	AD	negative	-/-0.4535/-	L
deformieren	deformieren	VV	negative	-/-0.0048/-	L
degenerieren	degenerieren	VV	negative	-/-/-	D
degradieren	degradieren	VV	negative	-/-0.0048/-	L
degressiv	degressiv	AD	negative	-/-/-	D
deinstallieren	deinstallieren	VV	negative	-/-0.0048/-	L
deinstalliert	deinstalliert	AD	negative	-/-0.0048/-	L
dekadent	dekadent	AD	negative	-/-0.1769/-	L
deklamieren	deklamieren	VV	negative	-/-/-	D
deklamiert	deklamiert	VV	negative	-/-/-	D
demontieren	demontieren	VV	negative	-/-/-	D
demoralisieren	demoralisieren	VV	negative	-/-/-	D
demütig	demütig	AD	negative	-/-/-	D
demütigen	demütigen	VV	negative	-/-0.0048/-	L
demütigend	demütigend	AD	negative	-/-/-	D
denkfaul	denkfaul	AD	negative	-/-0.0048/-	L
depressiv	depressiv	AD	negative	-/-0.4715/-	L
deprimieren	deprimieren	VV	negative	-/-/-	D
deprimierend	deprimierend	AD	negative	-/-/-	D
der	der	PD	negative	0.281173/0.473879/0.244948	D
desaströs	desaströs	AD	negative	-/-/-	D
desillusionieren	desillusionieren	VV	negative	0/1/0	D
desinteressiert	desinteressiert	AD	negative	-/-0.0048/-	L
desolat	desolat	AD	negative	-/-0.0048/-	L
desorganisiert	desorganisiert	AD	negative	-/-/-	D
desorientieren	desorientieren	AD	negative	-/-/-	D
desorientiert	desorientiert	AD	negative	-/-/-	D
despektierlich	despektierlich	AD	negative	-/-/-	D
despotisch	despotisch	AD	negative	-/-/-	D
destruktiv	destruktiv	AD	negative	-/-0.1936/-	L
devot	devot	AD	negative	-/-/-	D
dezentral	dezentral	AD	negative	-/-/-	D
dezimieren	dezimieren	VV	negative	-/-0.0048/-	L
diabolisch	diabolisch	AD	negative	-/-/-	D
diametral	diametral	AD	negative	-/-/-	D
diametrisch	diametrisch	AD	negative	-/-/-	D
dick	dick	AD	negative	0.409836/0.360656/0.229508	D
dickköpfig	dickköpfig	AD	negative	-/-/-	D
dickleibig	dickleibig	AD	negative	-/-/-	D
dienstbar	dienstbar	AD	negative	-/-/-	D
dienstfertig	dienstfertig	AD	negative	-/-/-	D
dienstunfähig	dienstunfähig	AD	negative	-/-/-	D
diesig	diesig	AD	negative	-/-/-	D
diffamieren	diffamieren	VV	negative	-/-0.0048/-	L
diffamierend	diffamierend	VV	negative	-/-/-	D
diffizil	diffizil	AD	negative	-/-0.0048/-	L
diffus	diffus	AD	negative	-/-0.331/-	L
diktatorisch	diktatorisch	AD	negative	-/-0.0048/-	L
dilettantisch	dilettantisch	AD	negative	-/-0.0048/-	L
diskreditieren	diskreditieren	VV	negative	-/-0.323/-	L
diskrepant	diskrepant	AD	negative	-/-/-	D
diskriminierend	diskriminierend	AD	negative	-/-/-	D
diskutabel	diskutabel	AD	negative	-/-/-	D
disputabel	disputabel	XY	negative	-/-/-	D
disputieren	disputieren	XY	negative	-/-/-	D
dissonant	dissonant	AD	negative	-/-/-	D
dissozial	dissozial	XY	negative	-/-/-	D
distanziert	distanziert	AD	negative	-/-0.0048/-	L
disziplinlos	disziplinlos	AD	negative	-/-0.0048/-	L
dogmatisch	dogmatisch	AD	negative	-/-/-	D
dominieren	dominieren	VV	negative	-/-0.0048/-	L
donnern	donnern	VV	negative	0.5/0/0.5	D
doof	doof	AD	negative	-/-0.1562/-	L
doppelbödig	doppelbödig	AD	negative	-/-/-	D
doppeldeutig	doppeldeutig	AD	negative	-/-/-	D
doppelzüngig	doppelzüngig	AD	negative	-/-/-	D
dornig	dornig	AD	negative	-/-/-	D
dragieren	dragieren	AD	negative	-/-/-	D
drakonisch	drakonisch	AD	negative	-/-/-	D
dramatisch	dramatisch	AD	negative	-/-0.3656/-	L
drangsalieren	drangsalieren	VV	negative	-/-/-	D
drastisch	drastisch	AD	negative	-/-0.351/-	L
dreckig	dreckig	AD	negative	-/-0.016/-	L
dreinschlagen	dreinschlagen	VV	negative	-/-/-	D
dreist	dreist	AD	negative	-/-0.4457/-	L
driften	driften	VV	negative	-/-0.0048/-	L
dringen	dringen	VV	negative	0.333333/0.666667/0	D
dringend	dringend	AD	negative	0.181818/0.590909/0.227273	D
drohen	drohen	VV	negative	-/-0.3503/-	L
drohend	drohend	AD	negative	-/-/-	D
drosseln	drosseln	VV	negative	-/-0.0048/-	L
drängelnd	drängelnd	AD	negative	-/-0.0048/-	L
drängen	drängen	VV	negative	-/-0.3516/-	L
drückend	drückend	AD	negative	-/-/-	D
dubios	dubios	AD	negative	-/-/-	D
dumm	dumm	AD	negative	-/-0.5901/-	L
dummdreist	dummdreist	AD	negative	-/-/-	D
dummerweise	dummerweise	AD	negative	0/0.4/0.6	D
dunkel	dunkel	AD	negative	-/-0.0214/-	L
dunkeln	dunkeln	AD	negative	0.666667/0/0.333333	D
dunstig	dunstig	AD	negative	-/-/-	D
durchblickhemmend	durchblickhemmend	VV	negative	-/-/-	D
